tenure,MonthlyCharges,TotalCharges,Churn,PhoneService_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Log_TotalCharges,Tenure_Charges
2,75.55,166.3,1,True,False,False,False,True,False,5.119788607992779,83.15
26,93.6,2404.1,0,True,False,False,False,True,False,7.785346761717015,92.46538461538461
1,70.0,70.0,1,True,False,False,False,True,False,4.2626798770413155,70.0
1,24.4,24.4,0,False,False,False,False,False,True,3.2347491740244907,24.4
65,74.8,4820.15,1,True,False,True,False,False,False,8.480767767798385,74.15615384615384
3,65.25,209.9,0,True,False,False,False,False,True,5.351384087484729,69.96666666666667
13,50.55,610.75,0,True,False,False,False,False,True,6.4163237023227815,46.98076923076923
33,104.4,3409.6,1,True,False,False,False,True,False,8.134643507878813,103.32121212121211
1,70.7,70.7,0,True,False,False,False,False,True,4.272490747605575,70.7
4,45.25,155.35,0,True,False,False,False,False,True,5.05209708390385,38.8375
2,70.3,144.0,0,True,False,False,False,True,False,4.976733742420574,72.0
72,108.95,7875.0,0,True,False,True,True,False,False,8.971575439759016,109.375
37,26.45,911.6,0,True,False,False,False,False,True,6.816297668493302,24.63783783783784
15,86.2,1270.2,1,True,False,False,False,True,False,7.147716615222507,84.68
23,19.65,478.1,0,True,True,False,True,False,False,6.171909343889077,20.786956521739132
30,51.2,1561.5,1,False,False,False,True,False,False,7.354042381610556,52.05
42,19.05,761.85,0,True,True,False,False,True,False,6.6370614195592115,18.139285714285716
32,74.75,2282.95,0,True,True,False,False,False,True,7.733661679117716,71.3421875
22,75.8,1615.1,0,True,False,False,False,False,False,7.387771118354598,73.41363636363636
42,25.1,1097.15,0,False,False,False,True,False,False,7.0013822247607616,26.12261904761905
8,44.45,369.3,0,True,False,False,False,False,True,5.914313487919567,46.1625
65,104.3,6725.3,0,True,False,True,True,False,False,8.813780494338536,103.46615384615384
2,19.5,31.55,1,True,False,False,False,False,True,3.482777368654578,15.775
70,89.0,6293.2,0,True,False,True,False,False,False,8.74738385341438,89.90285714285714
22,20.15,432.5,0,True,False,False,True,False,False,6.071891796220597,19.65909090909091
4,74.9,321.75,1,True,False,False,False,True,False,5.776878029726752,80.4375
2,74.9,147.15,1,True,False,False,True,False,False,4.998225274019575,73.575
67,36.15,2434.45,0,False,False,True,False,False,False,7.7978868233704945,36.33507462686567
25,19.2,532.1,0,True,False,False,True,False,False,6.278709023828715,21.284000000000002
20,19.25,375.25,0,True,False,False,False,False,False,5.930253816063085,18.7625
2,61.2,125.95,0,True,False,False,True,False,False,4.843793308150688,62.975
51,20.45,1042.65,0,True,False,True,False,False,True,6.950479463191916,20.444117647058825
46,35.05,1620.25,0,False,False,False,False,False,False,7.390952735630654,35.22282608695652
25,100.25,2387.75,1,True,False,False,False,True,False,7.778525495554483,95.51
13,44.0,659.35,0,True,False,False,False,False,True,6.492769997489813,50.71923076923077
25,102.8,2660.2,1,True,False,False,False,False,True,7.886532427867732,106.40799999999999
26,50.35,1285.8,0,True,True,False,False,False,True,7.159913795364871,49.45384615384615
43,100.0,4211.55,1,True,True,False,False,True,False,8.345823444026378,97.94302325581396
19,20.0,377.55,0,True,False,False,False,True,False,5.936348164549315,19.871052631578948
10,99.85,990.9,1,True,False,False,False,True,False,6.899622295751948,99.09
2,94.2,193.8,1,True,False,False,False,False,False,5.271973391208435,96.9
72,86.4,6058.95,0,True,False,True,False,False,False,8.709456828204239,84.15208333333334
18,58.4,964.9,0,True,False,False,True,False,False,6.8730603091852505,53.605555555555554
9,83.85,790.15,1,True,False,False,False,True,False,6.6734875831649925,87.79444444444444
27,88.3,2467.75,1,True,False,False,True,False,False,7.811467228649432,91.39814814814815
24,94.1,2322.85,0,True,False,False,False,True,False,7.750980571998911,96.78541666666666
69,104.05,7262.0,1,True,True,False,False,False,False,8.890548245606167,105.2463768115942
46,108.9,4854.3,0,True,False,True,True,False,False,8.487826170783425,105.52826086956522
72,107.4,7748.75,0,True,False,True,False,False,False,8.955415863762575,107.62152777777777
22,94.7,1914.9,1,True,False,False,True,False,False,7.557942765101947,87.0409090909091
70,90.85,6470.1,0,True,False,False,False,True,False,8.775101388499907,92.43
2,19.9,57.4,0,True,False,False,False,True,False,4.067315889834181,28.7
31,66.4,2019.8,0,True,False,False,True,False,False,7.611248751596227,65.15483870967742
56,100.65,5688.05,1,True,False,False,False,False,False,8.646298553602866,101.57232142857143
16,100.7,1522.7,0,True,False,False,False,False,False,7.328896866475309,95.16875
52,25.6,1334.5,0,True,False,True,True,False,False,7.197061032550016,25.66346153846154
13,19.85,252.0,0,True,False,False,False,False,True,5.53338948872752,19.384615384615383
35,20.75,700.45,0,True,True,False,False,False,True,6.553149621164781,20.012857142857143
59,95.8,5655.45,0,True,False,True,False,True,False,8.64055176593914,95.85508474576271
72,94.65,6747.35,0,True,False,False,False,True,False,8.817053309540718,93.71319444444445
66,80.55,5265.1,1,True,False,True,False,False,False,8.56904532962149,79.77424242424243
49,106.65,5174.35,0,True,False,True,True,False,False,8.551662248696813,105.59897959183674
2,45.85,105.6,0,True,False,False,False,False,True,4.669083511731744,52.8
21,104.35,2271.85,0,True,False,False,False,True,False,7.72878982959402,108.18333333333332
54,55.45,2966.95,0,False,True,False,False,True,False,7.9956267577841835,54.943518518518516
24,78.85,1772.25,1,True,False,False,False,True,False,7.4805693000821964,73.84375
1,61.15,61.15,0,True,False,False,False,True,False,4.12955081795672,61.15
6,78.95,494.95,0,True,False,False,False,True,False,6.206475115192003,82.49166666666666
1,44.45,44.45,1,True,False,False,False,False,True,3.816612820623488,44.45
49,109.2,5290.45,0,True,True,False,True,False,False,8.573847589372628,107.96836734693878
56,61.3,3346.8,0,True,False,True,True,False,False,8.11605869266852,59.76428571428572
56,96.85,5219.65,0,True,False,False,False,True,False,8.560377194197375,93.20803571428571
6,40.55,217.5,0,False,False,True,False,False,True,5.3867860145356445,36.25
32,19.8,607.7,0,True,True,False,False,False,True,6.411325535499879,18.990625
50,108.25,5431.4,0,True,True,False,False,True,False,8.600136304229913,108.62799999999999
58,105.05,6004.85,0,True,True,False,False,False,False,8.70048927320642,103.53189655172415
65,90.45,5957.9,0,True,False,True,False,False,True,8.692641179267019,91.66
64,86.4,5442.05,0,True,False,True,True,False,False,8.60209484450261,85.03203125
66,66.9,4370.25,0,True,False,True,False,False,False,8.382804288377585,66.2159090909091
38,110.7,4428.6,0,True,True,False,False,True,False,8.396064565508757,116.54210526315791
20,20.0,416.45,0,True,True,False,False,False,True,6.03416477664001,20.822499999999998
36,84.9,3067.2,1,True,False,False,False,True,False,8.028846349410673,85.19999999999999
64,102.1,6688.1,0,True,True,False,False,True,False,8.808234614924435,104.5015625
1,20.25,20.25,1,True,False,False,False,False,True,3.056356895370426,20.25
60,70.15,4224.7,0,True,True,False,True,False,False,8.348940206541153,70.41166666666666
1,74.35,74.35,1,True,False,False,False,True,False,4.3221439250725044,74.35
50,80.05,4042.2,0,True,True,False,False,False,False,8.30479173663393,80.844
1,62.05,62.05,1,True,False,False,False,False,True,4.143928062410929,62.05
72,49.2,3580.95,0,False,False,True,False,True,False,8.183662623840933,49.735416666666666
60,20.5,1198.8,0,True,False,True,False,False,False,7.089910155218993,19.98
46,38.25,1755.35,0,False,False,True,False,False,True,7.470993070962844,38.15978260869565
69,54.95,3772.5,0,False,False,True,True,False,False,8.235758231724922,54.67391304347826
31,96.6,2877.95,0,True,False,False,False,False,False,7.965180923319997,92.83709677419354
19,19.9,357.7,0,True,True,False,False,False,True,5.882486384538237,18.826315789473682
71,19.9,1397.3,0,True,False,True,True,False,False,7.243012492046805,19.680281690140845
12,84.6,959.9,0,True,False,False,False,True,False,6.867870345283222,79.99166666666666
39,80.0,3182.95,1,True,True,False,True,False,False,8.065877843323385,81.61410256410257
44,85.25,3704.15,0,True,True,False,False,False,False,8.217479022740617,84.18522727272727
56,81.25,4620.4,0,True,False,True,True,False,False,8.438452968474406,82.50714285714285
72,115.5,8312.75,0,True,False,True,False,False,False,9.02566604959863,115.45486111111111
5,104.1,541.9,1,True,False,False,False,False,True,6.296925140911405,108.38
11,79.0,929.3,0,True,False,False,False,False,False,6.835507114774513,84.48181818181818
24,39.1,971.3,1,False,False,False,False,False,False,6.879664398815612,40.47083333333333
15,94.65,1285.05,0,True,False,False,False,True,False,7.159330784290581,85.67
72,20.8,1521.2,0,True,False,True,False,False,True,7.327911935833291,21.12777777777778
56,59.5,3389.25,0,True,False,True,True,False,False,8.128658943968055,60.52232142857143
64,20.05,1198.05,0,True,False,True,False,False,False,7.089284855575882,18.71953125
34,100.45,3414.65,0,True,False,False,False,True,False,8.136123090642783,100.43088235294118
2,76.5,162.45,1,True,False,False,False,True,False,5.09650713317022,81.225
35,20.6,754.0,0,True,True,False,False,False,False,6.626717749249025,21.542857142857144
22,20.3,467.15,0,True,True,False,True,False,False,6.1487887573848985,21.23409090909091
5,49.2,216.9,1,True,False,False,False,True,False,5.384036241950574,43.38
9,39.55,373.0,0,False,True,False,False,False,True,5.924255797414532,41.44444444444444
11,23.15,245.2,1,True,False,False,True,False,False,5.506144213750353,22.29090909090909
23,20.45,481.1,0,True,True,False,False,False,True,6.1781515614115765,20.917391304347827
4,80.85,302.75,1,True,False,False,False,True,False,5.716204994654758,75.6875
68,25.25,1728.2,0,True,False,True,False,False,False,7.455414152793477,25.41470588235294
33,91.25,2964.05,0,True,False,False,False,True,False,7.994649174696049,89.81969696969698
31,72.45,2156.25,0,True,False,False,False,False,False,7.676589541388417,69.55645161290323
1,60.1,60.1,1,True,False,False,False,False,True,4.11251186617755,60.1
56,19.7,1051.9,0,True,False,True,False,False,False,6.959303540862714,18.78392857142857
1,78.95,78.95,1,True,False,False,False,True,False,4.381401439279963,78.95
66,75.1,5013.0,0,True,True,False,False,True,False,8.519989278718239,75.95454545454545
72,25.0,1738.9,0,True,False,True,False,False,False,7.46158291929267,24.15138888888889
34,69.15,2275.1,0,True,False,False,True,False,False,7.730218731012139,66.91470588235293
58,91.55,5511.65,0,True,False,False,False,True,False,8.614800730269245,95.02844827586206
2,45.15,98.5,1,True,False,False,False,True,False,4.600157644164547,49.25
37,35.8,1316.9,0,False,False,True,True,False,False,7.183794839649844,35.5918918918919
71,113.15,7993.3,0,True,False,True,True,False,False,8.986484066713215,112.58169014084507
1,19.85,19.85,0,True,True,False,True,False,False,3.0373539482448106,19.85
71,19.8,1388.45,0,True,False,True,True,False,False,7.236663264368146,19.555633802816903
35,19.9,666.0,0,True,True,False,False,True,False,6.502790045915623,19.02857142857143
6,19.7,94.45,0,True,True,False,False,False,True,4.558602550171757,15.741666666666667
3,79.4,244.65,1,True,False,False,False,True,False,5.503907758614657,81.55
69,59.1,4134.7,0,True,True,False,False,False,False,8.327411879708428,59.9231884057971
44,53.95,2375.4,1,False,True,False,False,False,True,7.773342016481586,53.98636363636364
53,91.15,4862.5,0,True,True,False,False,True,False,8.489513622309495,91.74528301886792
24,99.3,2431.35,1,True,False,False,True,False,False,7.796613147205047,101.30624999999999
5,68.95,351.5,0,True,False,False,False,True,False,5.8650506222523235,70.3
2,51.55,106.2,0,True,False,False,False,False,True,4.674696248636701,53.1
62,24.4,1413.0,0,True,False,True,False,False,True,7.254177846456518,22.79032258064516
19,96.8,1743.05,0,True,False,False,False,True,False,7.463965273782727,91.73947368421052
9,70.05,657.5,0,True,False,False,False,False,True,6.489964521183336,73.05555555555556
53,19.5,1050.5,0,True,False,True,True,False,False,6.957972995142755,19.82075471698113
5,78.75,426.35,0,True,False,False,False,False,True,6.057603349612027,85.27000000000001
71,69.2,4982.5,0,True,True,False,False,True,False,8.513887734407511,70.17605633802818
1,19.55,19.55,0,True,False,False,False,False,True,3.022860940942244,19.55
18,80.65,1451.9,1,True,False,False,False,True,False,7.281316838077293,80.66111111111111
72,103.65,7634.8,0,True,False,True,False,True,False,8.940602992779214,106.03888888888889
4,54.7,235.05,0,True,False,False,False,False,True,5.4640436469922955,58.7625
59,54.15,3116.15,0,True,False,True,True,False,False,8.044674401804834,52.816101694915254
1,71.1,71.1,1,True,False,False,False,False,True,4.278054044290903,71.1
31,84.85,2633.4,0,True,False,False,False,True,False,7.876410731062155,84.9483870967742
3,20.0,49.65,0,True,False,False,False,False,False,3.9249392306946924,16.55
65,106.25,6979.8,1,True,True,False,False,True,False,8.850918802369344,107.38153846153847
49,99.25,4920.8,0,True,True,False,True,False,False,8.50142959623676,100.42448979591838
2,19.35,46.35,0,True,False,False,False,False,True,3.8575668196320874,23.175
53,20.8,1021.8,1,True,True,False,False,False,False,6.930299243417031,19.279245283018867
55,94.75,5276.1,0,True,True,False,False,True,False,8.571131983387192,95.92909090909092
72,114.05,8289.2,0,True,False,True,True,False,False,9.022829373290678,115.1277777777778
36,74.9,2659.45,0,True,False,False,False,False,False,7.886250560399949,73.8736111111111
10,19.8,196.75,0,True,False,False,False,False,False,5.2870036066477635,19.675
1,94.0,94.0,1,True,False,False,False,True,False,4.553876891600541,94.0
72,80.85,5824.75,0,True,False,True,False,False,False,8.670043025510447,80.89930555555556
28,54.65,1517.5,0,True,False,False,False,False,False,7.325478284485803,54.19642857142857
38,91.7,3479.05,0,True,False,False,False,False,False,8.154801940481397,91.55394736842106
61,118.6,7365.7,0,True,True,False,False,True,False,8.904725123714375,120.74918032786886
52,24.55,1331.05,0,True,False,True,False,False,True,7.194474387933356,25.597115384615385
67,19.45,1195.95,0,True,True,False,False,False,True,7.087531933591134,17.85
34,116.15,3946.9,0,True,False,True,True,False,False,8.280939070951932,116.08529411764707
54,80.6,4299.95,0,True,False,True,False,True,False,8.366591207512721,79.6287037037037
1,20.3,20.3,0,True,False,False,False,False,False,3.0587070727153796,20.3
15,89.85,1424.95,1,True,False,False,False,True,False,7.262593537245912,94.99666666666667
4,46.0,193.6,1,True,False,False,False,False,True,5.270946169751904,48.4
9,66.25,620.55,1,True,False,False,False,False,True,6.432216358237724,68.94999999999999
46,99.8,4391.25,0,True,False,False,False,True,False,8.387596903245164,95.46195652173913
22,90.0,1993.8,1,True,False,False,False,True,False,7.598299073671967,90.62727272727273
38,70.45,2597.6,1,True,True,False,False,False,False,7.862728117448636,68.3578947368421
55,75.0,4213.9,0,True,True,False,True,False,False,8.34638114536211,76.61636363636363
1,19.9,19.9,0,True,False,False,False,False,True,3.039749158970765,19.9
64,80.3,5017.7,0,True,True,False,True,False,False,8.520926215005344,78.4015625
53,19.75,1052.35,1,True,False,True,False,False,False,6.95973084057248,19.85566037735849
58,84.3,4916.4,0,True,False,True,False,True,False,8.500535214520095,84.7655172413793
56,54.05,2959.8,0,False,True,False,False,False,False,7.993214781071947,52.853571428571435
72,104.9,7559.55,0,True,False,True,True,False,False,8.930699217850082,104.99375
1,53.95,53.95,1,True,False,False,False,True,False,4.006423680849631,53.95
